,Review,Rate,Device,Review_length
589,giảm giá nói rõ oai trả góp lời gói cuớc thì có của hàng lớn mà còn chơi chiêu,1,Samsung Galaxy Note 8 (No.00420031),69
590,Thực sự mọi thứ đều tốt ... nhưng 1 : tỉ lệ màng 18:9 hơi bị dài. Sao ko làm 16:9 có phải gọn hơn ko? Với lại game hay video chưa hỗ trợ tỉ lệ này và khá ít. Bị dư 2 phần đen trên đầu và dưới đuôi. 2 : màng hình độ nét cao...nhưng hiển thị hơi vàng nhẹ và đục nhẹ ) - nền đen ko sâu . dù cố cân bằng sắc tố tay nhưng ko đạt được chuẩn trắng. 1 tấm ảnh 2 đt cảm giác khi xem ảnh con này ko được thích và hấp dẫn thị lực như trên đt shap màng shap (404sh) trong trẻo và sâu . 3 hiệu năng cao nhưng lúc chơi game cảm giác trải nghiệm ko mượt mà bằng 6s.,4,Samsung Galaxy Note 8 (No.00420031),417
591,"Máy ngon, mượt, cam chụp đẹp. Bút Spen khá nhiều tính năng mới nhưng mình thích nhất ghi chú trực tiếp trên màn hình và nhắn tin viết trên màn hình như viết trên giấy rất khoái. Nói chung là đáng đồng tiền.",5,Samsung Galaxy Note 8 (No.00420031),164
592,"Good ! mình đã mua và thử độ bền ở độ cao 300 m, kết quả rất tuyệt vời !",5,Samsung Galaxy Note 8 (No.00420031),53
593,"các tính năng thì ok,nhưng độ nhanh dùng bền vẫn không bằng iphone",5,Samsung Galaxy Note 8 (No.00420031),54
594,cho hỏi mình thấy ct km mua note 8 đến 31/10 là giảm ngay 8m khi mua kèm gói cước fpt888 là sao vậy shop,5,Samsung Galaxy Note 8 (No.00420031),80
595,M có galaxy c9 pro.giờ muốn đổi qua note 8.vậy làm tn để đổi dc shop.và phải bù bn ạ?,5,Samsung Galaxy Note 8 (No.00420031),66
596,M có galaxy c9 pro.giờ muốn đổi qua note 8.vậy làm tn để đổi dc shop.và phải bù bn ạ?,5,Samsung Galaxy Note 8 (No.00420031),66
597,Chưa bao giờ cảm thấy hài lòng với Note như lần này. Tuyệt vời về mọi thứ.,5,Samsung Galaxy Note 8 (No.00420031),58
598,"Bạn H.ANH chưa tìm hiểu hết chức năng của note8 chỉ 1 chạm là đã chụp được màn hình rồi nhé, note8 phải nói là tuyệt vời nhất từ trước đến giờ.",5,Samsung Galaxy Note 8 (No.00420031),112
599,"fpt cho hỏi mình có miếng dán full màn hình note8 ko ạ, trước sau luôn nhé, giá là bao nhiêu ạ",5,Samsung Galaxy Note 8 (No.00420031),73
600,Spen là điểm tuyệt vời nhất,5,Samsung Galaxy Note 8 (No.00420031),22
601,Spen là điểm tuyệt vời nhất,5,Samsung Galaxy Note 8 (No.00420031),22
602,Tốt nhất trong các dòng điện thoại trước giờ mình dùng :),5,Samsung Galaxy Note 8 (No.00420031),46
603,"đã dùng 1 tuần, 1 chiếc đt tốt nhất từ trước đến giờ mình dùng",5,Samsung Galaxy Note 8 (No.00420031),48
604,"Có chức năng chụp màn hình nhé, chỉ 1 chạm là chụp thôi.",5,Samsung Galaxy Note 8 (No.00420031),44
605,"Ai nói Không có chức năng chụp màn hình vạy bạn H.Anh ( không tìm hiểu kỹ mà phán như đúng rồi). Chụp màn hình ngoài chức năng cũ, có thêm chức năng mới từ bút S Pen ( bạn có thể chụp màn hình hay chụp 1 đoạn nào đó trên màn hình mà mình thích ). Camera có thêm 1 chức năng rất hay( ít máy điện thoai nào có trên tt hiện nay ) bạn nên tìm hiểu và trãi nghiệm mới thú vị.",5,Samsung Galaxy Note 8 (No.00420031),284
606,"Sử dụng mấy bữa nay, nói chung thấy rất mượt. Có điều không có chức năng chụp màn hình. Nhưng vẫn cho 5 sao.",5,Samsung Galaxy Note 8 (No.00420031),85
607,Tôi thích nhất dòng Note của SAMSUNG. Đẳng cấp & giá trị. Đặc biệt thích tính năng Note bằng bút S pen.,5,Samsung Galaxy Note 8 (No.00420031),82
608,may ban muon biet samsung m20 co bi loi hay khong thi len youtube ma xem . tim kiem loan cam ung samsung m20 . ma day video . minh su dung samsung m20 cung bi loan cam ung . 1 thang di bao hanh 2 lan,1,Samsung Galaxy M20 (No.00543131),153
609,cho m hỏi con M20 dùng có hay bị lỗi k.,3,Samsung Galaxy M20 (No.00543131),29
610,Sản phẩm rất tốt liên quân không lag pubg chưa test mua được 4d rồi. vẫn không có hiện tượng tuộc pin và mang hình không có loạn cảm ứng nhu moi người nói. Sản phẩm rất tốt pin trâu :)) điều cái cam trước hơi xấu:),5,Samsung Galaxy M20 (No.00543131),192
611,Không sứng đáng số tiền để mua về cảm ứng loạn lên không dùng được thà mua hãng khác dùng còn tốt hơn,1,Samsung Galaxy M20 (No.00543131),79
612,Em mới mua được 3 ngày để qua đêm tự nhiên thụt 16% pin trong khi đó chỉ bật mỗi tiết kiệm pin và chế độ trên máy bay,3,Samsung Galaxy M20 (No.00543131),89
613,yêu cái này tốt lắm,5,Samsung Galaxy M20 (No.00543131),15
614,E vừa mua máy đc 1 tuần. K hiểu sao đt của e rất hay tự động sáng màn hình. K pit máy có bị sao k ạ.,4,Samsung Galaxy M20 (No.00543131),73
615,Vừa hợp túi tiền với người lao động,5,Samsung Galaxy M20 (No.00543131),28
616,"Tôi dùng Sản phẩm galaxy m20 được một tuần máy pin hao nhanh,loạn cảm ứng lung tung hết cả lên, lại còn hay đơ tình trạng này lặp lại rất nhiều, khá là bức xúc 😫😫😫",1,Samsung Galaxy M20 (No.00543131),128
617,"Mình mua M20 ngay từ ngày đầu shop FPT mở bán: 18/ 02 và không được khuyến mãi gì cả với giá 4,990k. Nhưng mình dùng đến giờ thì không gặp bất kể lỗi gì. Máy sạc pin từ 15% - 100% mất 2h 10p, cảm ứng tốt, dùng nhiều pin 1 ngày, vừa thì 2 ngày, ít thì pin 4 ngày mới phải sạc. Sao thấy mọi người gặp nhiều vấn đề vậy? Đó là tin thật hay ảo vậy?",5,Samsung Galaxy M20 (No.00543131),263
618,. nham sac lan 2 tu 12h30 den 16h30 ve dc 96% pin,4,Samsung Galaxy M20 (No.00543131),37
619,"Rất ưng ý về sản phẩm này. Máy lướt fb hay youtube từ sáng đến chiều vẫn chưa hết pin và chơi game mượt nữa, camera chụp đẹp. Nói chung là ko chê điểm nào",5,Samsung Galaxy M20 (No.00543131),120
620,Loạn cảm ứng nhảy lung tung cả lên..,1,Samsung Galaxy M20 (No.00543131),29
621,Xin đừng cho người đã mạo tôi chèn vào trang cái nhân quả tôi,1,Samsung Galaxy M20 (No.00543131),48
622,Xúc phạm và đã mạo quả tôi,1,Samsung Galaxy M20 (No.00543131),20
623,"Màn hình rộng nên thường xuyên bị cảm ứng nhầm, hay bị đơ cảm ứng, ảnh chụp chỉ nét khi đủ sáng, quảng cáo pin trâu nh rất nhanh hết pin. Máy mua 24/2",2,Samsung Galaxy M20 (No.00543131),117
624,Màng hình cảm ứng quá tệ. Loạn cảm ứng,1,Samsung Galaxy M20 (No.00543131),30
625,"Rất tốt, trong tầm giá là nhất rồi. Viền màn hình quá mỏng nên khi cầm dễ bị chạm nên nhiều người dùng tưởng lầm là loạn cảm ứng.",5,Samsung Galaxy M20 (No.00543131),101
626,Xài dc 1 tuần thấy ok.4ngay moi het pin,5,Samsung Galaxy M20 (No.00543131),31
627,M20 màn ám vàng nhiều quá,3,Samsung Galaxy M20 (No.00543131),20
628,khi nao moi co ốp lưng vay,3,Samsung Galaxy M20 (No.00543131),21
629,cho hỏi có ram 4g hk,3,Samsung Galaxy M20 (No.00543131),15
630,co vi no rat tot choi game rat muot danh cho ae game thu live treams game nha ^^!,5,Samsung Galaxy M20 (No.00543131),63
631,FPT cho hỏi bên mình còn chương trình tặng PMH như trc nữa không vậy?,4,Samsung Galaxy M20 (No.00543131),55
632,Cho hỏi có ốp lưng cho m20 chưa ạ,5,Samsung Galaxy M20 (No.00543131),25
633,"tôi cung mua đúng vào ngày 23/2 gia 3990k cảm thấy ok. dung mượt. nhưng có 1 vấn đề là muốn kiểm tra thông tin kỹ thuật của máy thì chỉ hiển thị có 1 phần, ko hiển thị ram, rom, tốc độ, ...",5,Samsung Galaxy M20 (No.00543131),146
634,Mua đúng hum 23 dk khuyến mãi còn 4290k về cơ bản dùng tốt. Pin trâu. Mjnh ko chơi game . Chi lướt wep fa. Za. You. Cơ bản ổn . Quan trọng pin trâu 2 ngày,4,Samsung Galaxy M20 (No.00543131),118
635,"mình mua M20 vào ngày 23/2/2019, khá ổn so với giá, nhưng sao k thấy được km bia Carlsberg nhỉ",4,Samsung Galaxy M20 (No.00543131),75
636,Máy tốt ngon trong tầm giá,4,Samsung Galaxy M20 (No.00543131),21
637,"Cấu hình ngag bằng Asus zenfone max pro M1 bản 3G Ram mà giá cao hơn 1tr3... Màn hình M20 TFT, xem youtube ko kéo full dc. Bỏ 5tr1 mua xiaomi redmi note 6pro Ram 4G ngon hơn nhiều",3,Samsung Galaxy M20 (No.00543131),141
638,"good, 4,04 củ, từ lúc bấm đặt hàng đến lúc cầm máy 30 phút, giao hàng tận nơi. lại có thêm 6 lon bia :). Màn to, pin trâu, đọc báo xem phim ngon. không có nhu cầu game, thế là đủ",5,Samsung Galaxy M20 (No.00543131),137
639,Sámung m20 ngày 23_24 giảm 700k. Vay mua trả góp có đc giảm ko,5,Samsung Galaxy M20 (No.00543131),49
640,Ngày 23-24 ra trực tiếp mua có được ko ạ,4,Samsung Galaxy M20 (No.00543131),31
641,"Đã mua và sử dụng được 24h - Ưu: Tràn màn hình, mở khoá bằng khuôn mặt, vân tay, 2 camera chụp góc rộng, pin 5000, thiết kế đẹp - Nhược: ốp lưng nhựa, không dùng để chơi game LQMB và Pubg, không có samsung pay, samsung pass, alway dislay, tiếng nhỏ ------------------------ Tầm giá này thì chấp nhận được",4,Samsung Galaxy M20 (No.00543131),245
642,Mình muốn đổi Oppo a3s mua đc 6t.thi mắt phí là bao nhiêu vậy.mua Samsung m20.,5,Samsung Galaxy M20 (No.00543131),63
643,"Vừa đón em nó về chiều nay. Về cơ bản thì mình thấy rất ok trong tầm giá, hơn nữa nhu cầu sử dụng của mình không cao, chỉ là nghe gọi, lướt web, trao đổi dữ liệu... nhẹ nhàng, nên M20 có thể nói là đáng lựa trọn ở phân khúc này.",5,Samsung Galaxy M20 (No.00543131),176
644,ss m20 ban ram 4g 64g gia bao nhieu,5,Samsung Galaxy M20 (No.00543131),27
645,Rất ngon nhưng chip hơn kém,5,Samsung Galaxy M20 (No.00543131),22
646,Bao giờ thì Shop mình có máy về vậy...co bán trả góp không...,4,Samsung Galaxy M20 (No.00543131),49
647,Máy quá tốt trong tầm giá. Cam ngon. Máy sử dụng mượt lắm,5,Samsung Galaxy M20 (No.00543131),45
648,Máy quá tốt trong tầm giá. Cam ngon. Máy sử dụng mượt lắm,5,Samsung Galaxy M20 (No.00543131),45
649,"Giá cao mà cấu hình bình thường...chơi game lag, mua honor huawei ngon hơn",2,Samsung Galaxy M20 (No.00543131),61
650,Pin tốt còn hổ trợ sạc nhanh. Chip mạnh . Màn hình ngon,5,Samsung Galaxy M20 (No.00543131),43
651,"pin quá tốt, chip ổn phù hợp cho công việc! Giá thì cạnh tranh",5,Samsung Galaxy M20 (No.00543131),49
652,"Có tiền mua đt thì ko nên mua con này về xài được , cấu hình wá yếu",3,Samsung Galaxy J4+ (No.00502749),50
653,"máy dùng khá ổn so với mức giá này, mình mua được tặng kèm ốp lưng, nv rất nhiệt tình.",5,Samsung Galaxy J4+ (No.00502749),67
654,"Mình đang dùng và thấy rất ổn định, máy dùng mượt mà, pin khỏe, màu vàng rất đẹp, rất hài lòng",5,Samsung Galaxy J4+ (No.00502749),74
655,HC ĐÃ CÓ DÙNG CX ĐC ĐẸP MỖI TỘI GB HƠI THẤP 2 16,4,Samsung Galaxy J4+ (No.00502749),35
656,Mình rất thích chiếc smartphone android giá rẻ 3.290.000 :-),4,Samsung Galaxy J2 Pro (2018) (No.00421620),57
657,minh muon mua con nay . tro gia la sao ? bao nhieu tien may nay?>,5,Samsung Galaxy J2 Pro (2018) (No.00421620),50
658,"màn hình nhỏ,Ram thấp,bộ vi xử lý bình thường,dung lượng thấp --> giá quá cao.",1,Samsung Galaxy J2 Pro (2018) (No.00421620),64
659,Co goi duoc video trong cac app ko vay,5,Samsung Galaxy J2 Pro (2018) (No.00421620),30
660,Cho mình hỏi trợ giá 1 triệu 900 đó là như thế nào ạ? Là đc giá đt đc giảm 1 triệu 900 hay vẫn trên 3 triệu,4,Samsung Galaxy J2 Pro (2018) (No.00421620),80
661,Cho mình hỏi trợ giá 1 triệu 900 đó là như thế nào ạ? Là đc giá đt đc giảm 1 triệu 900 hay vẫn trên 3 triệu,4,Samsung Galaxy J2 Pro (2018) (No.00421620),80
662,"Gọi cả đời cũng không hết 1000 phút, vì có thấy ai dùng mạng vietnammobile đâu.!",1,Samsung Galaxy J2 Pro (2018) (No.00421620),65
663,CHo mình hỏi j2 pro có gọi video call được không,4,Samsung Galaxy J2 Pro (2018) (No.00421620),38
664,"Mọi thứ đều có vẻ ổn trừ việc bây giờ là năm 2018 r mà chuẩn màn hình chỉ là qHD. Xem youtube, phim, fb rất mờ",3,Samsung Galaxy J2 Pro (2018) (No.00421620),84
665,trong tam gia nay là ok rui,4,Samsung Galaxy J2 Pro (2018) (No.00421620),22
666,Chiến game tốt máy rất mượt,5,Samsung Galaxy A8 Star (2018) (No.00467524),22
667,dien thoại trợ giá là sao ạ,5,Samsung Galaxy A8 Star (2018) (No.00467524),21
668,"Từ trước tới h tui xài ss,sau này cũng.mong ss cạnh tranh với mấy hãng tàu tốt nha.",5,Samsung Galaxy A8 Star (2018) (No.00467524),66
669,Sau 6 tháng sử dụng mọi thứ điều ổn. Khá hài lòng với sản phẩm. Tuy lúc đầu mua giá hơi chát nhưng thời gian sử dụng đã nói lên chất lượng của sản phẩm này.,5,Samsung Galaxy A8 Star (2018) (No.00467524),121
670,"Thiết kế đẹp trừ vị trí cảm biến vân tay, hiệu năng ổn, chụp hình đẹp, pin tốt sạc nhanh, màn hình lớn cảm ứng mượt,",4,Samsung Galaxy A8 Star (2018) (No.00467524),91
671,Khá hài lòng với sản phẩm. Mình đã dùng từ lúc về đến nay. Pin tốt chơi game mượt nhưng do màn hình lớn nên nhiều lúc cảm ứng bị lỗi muốn ném máy luôn.chụp ảnh quay phim nét.. sim gắn vào lâu lâu phải khởi động lại do ko nhận đc sim... 1 vài lỗi nhỏ nhưng nhìn chung là khá ổn chưa đến mức cho lắm.,4,Samsung Galaxy A8 Star (2018) (No.00467524),231
672,4thang trai nghiên tốt duyệt,5,Samsung Galaxy A8 Star (2018) (No.00467524),24
673,"Đã dùng gần 1 tuần, đánh giá là máy đẹp, cấu hình ổn, pin dùng tốt. Nhân viên phục vụ tốt. Mình cho 5 sao.",5,Samsung Galaxy A8 Star (2018) (No.00467524),82
674,May câu hình mạnh .lai dược giam gia phu hợp tui tiền cua minh. Nen minh chon a8 Star,5,Samsung Galaxy A8 Star (2018) (No.00467524),67
675,Ví dụ e muốn trả góp thì tnao ạ shop?,5,Samsung Galaxy A8 Star (2018) (No.00467524),28
676,Sản phẩm A8 Star bán trợ giá rồi có được trả góp 0% không ạ và có phải trả 0% nữa khộng và có phảitrar trước bao nhiêu không ạ,5,Samsung Galaxy A8 Star (2018) (No.00467524),97
677,"tôi đã làm gì có,nếu được thì tôi sẽ giới thiệu",5,Samsung Galaxy A8 Star (2018) (No.00467524),37
678,Máy dùng kính gorilla glass mấy nhỉ,5,Samsung Galaxy A8 Star (2018) (No.00467524),29
679,"Mới mua về hơn tháng, nói chung chụp hình ok, pin ok, máy chạy khá mượt, mỗi tội vừa hết tháng đầu đã hỏng chân sạc, không đổi lại đượ, lại phải bảo hành mất cả tuần. Thất vọng kinh khủng!",1,Samsung Galaxy A8 Star (2018) (No.00467524),148
680,Giá quá đắt so với phân khúc này,2,Samsung Galaxy A8 Star (2018) (No.00467524),25
681,SAO CAMERA 24. MÀ CHỤP ẢNH MỜ PHÓNG TO VỠ HÌNH VẬY,1,Samsung Galaxy A8 Star (2018) (No.00467524),39
682,Sản phẩm này mà không có kháng bụi kháng nước mà giá thế này thì cao quá.a8 còn có kháng bụi kháng nước mà con này không có . Không biết samsung nghỉ thế nào nữa,1,Samsung Galaxy A8 Star (2018) (No.00467524),155
683,Sản phẩm này mà không có kháng bụi kháng nước mà giá thế này thì cao quá.a8 còn có kháng bụi kháng nước mà con này không có . Không biết samsung nghỉ thế nào nữa,1,Samsung Galaxy A8 Star (2018) (No.00467524),155
684,MÌNH ĐẶT CỌC NGÀY 6 / 7 CÓ ĐƯỢC TẶNG LOA KARDON KHÔNG VẬY AD.,4,Samsung Galaxy A8 Star (2018) (No.00467524),47
685,Sản phẩm giá quá cao,1,Samsung Galaxy A8 Star (2018) (No.00467524),16
686,binh thuong voi gia day thi hoi dat,3,Samsung Galaxy A8 Star (2018) (No.00467524),28
687,Even 3421r9,3,Samsung Galaxy A8 Star (2018) (No.00467524),10
688,10 triệu thì hợp lý,2,Samsung Galaxy A8 Star (2018) (No.00467524),15
689,Giá sp y như mới lên kệ. Cao nhất so tất cả các shop khác tại vn,1,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),48
690,Shop mình có bán kính cường lực hay miếng dán màn hình Mi A2 không ạ,3,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),53
691,không thấy nhân viên nói j về ưu đã thêm về 6 lon bia cả. còn lại thì ok hết,3,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),57
692,Dòng máy ổn định và tốt cho mọi tầm giá. Với fpt giá luôn rẻ hơn các hãng khác (không nói mistore nha) nói chung rất tuyệt,5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),96
693,Vẫn là lổi từ ông pin 4000mah nhưng tối ưu quá kém vẫn tình trạng rút pin nhanh,4,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),62
