,Review,Rate,Device,Review_length
712,"mình mua M20 vào ngày 23/2/2019, khá ổn so với giá, nhưng sao k thấy được km bia Carlsberg nhỉ",4,Samsung Galaxy M20 (No.00543131),75
713,Máy tốt ngon trong tầm giá,4,Samsung Galaxy M20 (No.00543131),21
714,"Cấu hình ngag bằng Asus zenfone max pro M1 bản 3G Ram mà giá cao hơn 1tr3... Màn hình M20 TFT, xem youtube ko kéo full dc. Bỏ 5tr1 mua xiaomi redmi note 6pro Ram 4G ngon hơn nhiều",3,Samsung Galaxy M20 (No.00543131),141
715,"good, 4,04 củ, từ lúc bấm đặt hàng đến lúc cầm máy 30 phút, giao hàng tận nơi. lại có thêm 6 lon bia :). Màn to, pin trâu, đọc báo xem phim ngon. không có nhu cầu game, thế là đủ",5,Samsung Galaxy M20 (No.00543131),137
716,Sámung m20 ngày 23_24 giảm 700k. Vay mua trả góp có đc giảm ko,5,Samsung Galaxy M20 (No.00543131),49
717,Ngày 23-24 ra trực tiếp mua có được ko ạ,4,Samsung Galaxy M20 (No.00543131),31
718,"Đã mua và sử dụng được 24h - Ưu: Tràn màn hình, mở khoá bằng khuôn mặt, vân tay, 2 camera chụp góc rộng, pin 5000, thiết kế đẹp - Nhược: ốp lưng nhựa, không dùng để chơi game LQMB và Pubg, không có samsung pay, samsung pass, alway dislay, tiếng nhỏ ------------------------ Tầm giá này thì chấp nhận được",4,Samsung Galaxy M20 (No.00543131),245
719,Mình muốn đổi Oppo a3s mua đc 6t.thi mắt phí là bao nhiêu vậy.mua Samsung m20.,5,Samsung Galaxy M20 (No.00543131),63
720,"Vừa đón em nó về chiều nay. Về cơ bản thì mình thấy rất ok trong tầm giá, hơn nữa nhu cầu sử dụng của mình không cao, chỉ là nghe gọi, lướt web, trao đổi dữ liệu... nhẹ nhàng, nên M20 có thể nói là đáng lựa trọn ở phân khúc này.",5,Samsung Galaxy M20 (No.00543131),176
721,ss m20 ban ram 4g 64g gia bao nhieu,5,Samsung Galaxy M20 (No.00543131),27
722,Rất ngon nhưng chip hơn kém,5,Samsung Galaxy M20 (No.00543131),22
723,Bao giờ thì Shop mình có máy về vậy...co bán trả góp không...,4,Samsung Galaxy M20 (No.00543131),49
724,Máy quá tốt trong tầm giá. Cam ngon. Máy sử dụng mượt lắm,5,Samsung Galaxy M20 (No.00543131),45
725,Máy quá tốt trong tầm giá. Cam ngon. Máy sử dụng mượt lắm,5,Samsung Galaxy M20 (No.00543131),45
726,"Giá cao mà cấu hình bình thường...chơi game lag, mua honor huawei ngon hơn",2,Samsung Galaxy M20 (No.00543131),61
727,Pin tốt còn hổ trợ sạc nhanh. Chip mạnh . Màn hình ngon,5,Samsung Galaxy M20 (No.00543131),43
728,"pin quá tốt, chip ổn phù hợp cho công việc! Giá thì cạnh tranh",5,Samsung Galaxy M20 (No.00543131),49
729,Giá sp y như mới lên kệ. Cao nhất so tất cả các shop khác tại vn,1,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),48
730,Shop mình có bán kính cường lực hay miếng dán màn hình Mi A2 không ạ,3,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),53
731,không thấy nhân viên nói j về ưu đã thêm về 6 lon bia cả. còn lại thì ok hết,3,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),57
732,Dòng máy ổn định và tốt cho mọi tầm giá. Với fpt giá luôn rẻ hơn các hãng khác (không nói mistore nha) nói chung rất tuyệt,5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),96
733,Vẫn là lổi từ ông pin 4000mah nhưng tối ưu quá kém vẫn tình trạng rút pin nhanh,4,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),62
734,Vua mua ve dung cung hay hon nhjng doi xiaomi khac.noi chung la ok.,4,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),54
735,Em mua trả góp có khuyến mãi ko a,4,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),25
736,"Mới mua ngày hôm qua, ổn, tác vụ nhanh. Chờ xài một thời gian xem như thế nào. Chị tư vấn trực tiếp tại shop ngã 4 3/2 NK, CT nhiệt tình. Hệ thống tư vấn qua điện thoại nhiệt tình, mạng có vấn đề không nghe rõ thì gọi lại. Hài lòng!",5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),180
737,Sao mình mua mà ko đc tặng sim nhỉ chỉ tặng bia,5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),36
738,"Nhanh, mượt , hợp giá tiền không đòi hỏi gì thêm",5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),38
739,Khuyến mại áp dụng đến bao h thế shop,3,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),35
740,Rất hài lòng vs tầm giá,5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),18
741,Fpt bắc ninh còn hàng k b,4,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),19
742,Fpt bắc ninh còn hàng k b,4,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),19
743,Đã mua và hài lòng,5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),14
744,"Có loại ram 6g ko, và nếu có giá bao nhiêu vậy",5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),35
745,XIAOMI A2 nói chung dùng đc với giá tiền vừa túi,4,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),38
746,Nhổ cầu diễn còn hàng ko shop,4,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),23
747,Mình muốn thay kàn hình Xiaomi mi a2 lite giá bao nhiêu vậy bạn,5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),50
748,Hên quá. Mình mua ngay con máy ngon ơi là ngon.,4,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),37
749,"Nói chung là ổn, máy ngon lành, riêng camera trước hơi tệ, chất lượng hiển thị màn hình không đồng nhất giữa các máy. Khuyến cáo khi mua hàng nên coi 2 3 cái 1 lúc để so sánh và chọn đc cái ưng ý nhất.",3,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),156
750,Neu co cho dug thu mien phi 15ngay thi hay ..tai j thuog hieu moi nen cug it nguoi dam mua sai... Sai co truc tran thi rat roi,4,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),98
751,Tai thỏ là mốt nhưng cạnh dưới vẫn dày nhìn ko cân xứng note 5 pin cũng 4 000 nhưng cạnh trên và dưới đều nhau nhìn cũng hài hoà họ vs lại note 5 con chip 636 vẫn mạnh hơn chức năng nhiều hơn,5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),147
752,Có bạn 3g ram ko z fpt,3,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),16
753,Cho hỏi góp cần cm vs sổ kt3 đc ko,5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),25
754,Nói chung con này đầu tiên mình định chọn từ ngày chưa bán nhưng tìm hiểu sâu thì thấy note 5 tốt hơn.androi one k ẩn dc tai thỏ snd 625 thấp hơn 636 mà pin note 5 thì xài thoải mái wifi b.g.n là mình cũng k thích rồi.,2,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),169
755,pin có dùng dc bao nhiu tiếng bạn nguyễn chí lĩnh,3,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),39
756,"Đã mua và chạy rất mượt, hơn con IP6s đang dùng Pin sạc siêu nhanh Có cái là ốp lưng tặng kèm xấu quá trời",5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),82
757,Rất tốt nhân viên chu đáo,5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),20
758,Không như mong đợi. Pin 4000 nhưng xuống nhanh lắm.,1,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),42
759,Tạm được nhưng pin hơi yếu Xuống dưới 30% pin đuối dần có hiện tượng pin ảo,4,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),59
760,Nhìn cấu trúc máy và một số các thông số khác thì mik thấy chiếc thì hình như A2 lite này cũng ko khác j so vs chiếc Redmi 6 pro có đúng ko vậy shop ????,4,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),117
761,Pin 4000 mà nhanh hết quá... Chơi game thì giật... Mua rồi thấy nản,1,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),54
762,Bạn Quốc Minh nói vậy ko đúng vì S625 bây giờ mình vẫn chiến tất cả các game nặng,5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),63
763,Mua thử sản phẩm nầy và rất là tệ không thể chơi những game hiện nay,2,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),53
764,Cho hỏi bây giờ mua có quà tặng gì không ad. Và mua trả góp 0% như thế nào,5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),56
765,mi a2 có lên được android P không ??,5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),28
766,shop oi o Bến Tre còn máy nay k shop,5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),27
767,Tuyet voi nhung toi thích nokiax6,5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),28
768,"Nếu camera trước 12 thì mua ngay vi camera 5,chụp ảnh nhìn thấy dt ko đang cấp diện thoại giá ổn định mà camera trước chưa tốt",5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),100
769,Có hàng chưa shop,5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),14
770,Sản phẩm tầm trung có ngoại hình và cấu hình tốt!,5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),39
771,Mấy bạn kiểu gì ấy nhỉ nó chạy android gốc sẽ đc hỗ trợ lâu dài hơn con note 5 nhé tiền ít đòi hít thịt thơm,3,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),82
772,"Cấu Hình thua redmi note 5 mà bán đắt hơn. Vô lí, chỉ những ai ko biết mới mua thôi",2,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),64
773,Đây là redmi 6pro bản nội địa giá thị trường 3tr5 vậy mà fpt bán đắt hơn gần 2tr chỉ những ng k biết mới mua thôi cấu hình thua cả not 5 pin ngang nhau vẫn chân sạc micro usb thì not 5 vẫn tốt hơn nhiều,4,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),155
774,nhìn rất thèm,5,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),11
775,"Chip 625 ram3/4G rom32/64G pin 4000mAh camera trc 20mp , camera sau 20+12mp android one , android 8.1 nói chung là ngon",4,Xiaomi Mi A2 Lite 4GB-64GB (No.00495353),98
776,Cho em hỏi Shop mình reset dc máy để mất tk mi accour ko ạ. Em bị mất mk nên ko vào dc lại máy.,5,Xiaomi Redmi 5 Plus (No.00441537),71
777,"Mk dùng đc 1 năm rồi . ngon, tốt, ko nóng,lang j hết",5,Xiaomi Redmi 5 Plus (No.00441537),40
778,"Mk dùng đc 1 năm rồi . ngon, tốt, ko nóng,lang j hết",5,Xiaomi Redmi 5 Plus (No.00441537),40
779,Cho mình hỏi bên fpt có thay màng hình redmi 5 plus ko ạ,4,Xiaomi Redmi 5 Plus (No.00441537),43
780,Lỗi cảm ứng chán nản lắm,1,Xiaomi Redmi 5 Plus (No.00441537),19
781,"Điện thoại quá tốt so vs giá, chơi PUBG k lag, các game Asphalt rất mượt, nói chung là đth này bán 6 7 tr mình cũng sẽ mua, quá rẻ cho một con đth ngon như thế này",5,Xiaomi Redmi 5 Plus (No.00441537),125
782,Xiaomi redmi 5 plus vs xiaomi redmi note5 pro con nào chơi game tốt hơn ạ,4,Xiaomi Redmi 5 Plus (No.00441537),58
783,Anh hoàng nhân viên fpt phục vụ rất tốt rất hài lòng,5,Xiaomi Redmi 5 Plus (No.00441537),41
784,Trên tiki có bản 64gb mà chỉ có 3tr3 là sao nhỉ,5,Xiaomi Redmi 5 Plus (No.00441537),36
785,tuyệt vời mong tết wed giảm giá bé này nha,5,Xiaomi Redmi 5 Plus (No.00441537),33
786,con này có đc lên androi 8 ko ad,1,Xiaomi Redmi 5 Plus (No.00441537),24
787,Mới mua 5 ngày mà Zalo ai gọi có tiếng chuông mà màng hình tối thui...muốn nghe được mở màng hình khóa rồi chọn thông báo sau đó mới bắt máy zalo dc...phiền quá ne.cách nào bắt máy ngay màng hình chính lun k...ai bít chỉ với,3,Xiaomi Redmi 5 Plus (No.00441537),178
788,Em mới mua máy đc mâý tuần sao bây giờ loa nó lúc kêu to rúc lại kêu nhỏ,5,Xiaomi Redmi 5 Plus (No.00441537),54
789,"Nhân viên phục vụ đc , đt pin trâu , mượt mạnh . Ok",5,Xiaomi Redmi 5 Plus (No.00441537),38
790,A bán hàng rất vui tính,5,Xiaomi Redmi 5 Plus (No.00441537),18
791,Màn hình của em bị bể thì có đc bảo hành ko,5,Xiaomi Redmi 5 Plus (No.00441537),32
792,Nhân viên phục vụ tốt máy cấu hình ổn,4,Xiaomi Redmi 5 Plus (No.00441537),29
793,"Dùng được 4 tháng, máy rất tốt, cấu hình và pin khoẻ, dùng đôi lúc có bị lag khi thoát ra ngoài. Ổn so với giá. Rất đáng mua, có điều không thích cách làm 2 dãy ăng-ten của máy, khi làm rớt dễ bị lỏng và bể, nên đầu tư cái ốp xịn, ốp kèm theo máy dùng tệ lắm. Máy sạc pin lâu và rất nóng, khi sạc phải tháo ốp ra vô hơi phiền. Xiaomi rất nhiều tùy biến rất hay, máy hiện có cập nhật mở khoá bằng gương mặt luôn, kinh lắm. Nhận xét: rất đáng mua, nhân viên phục vụ vui vẻ nhiệt tình, thích.^^",4,Xiaomi Redmi 5 Plus (No.00441537),381
794,Trần Văn thời còn hàng ko ạ,4,Xiaomi Redmi 5 Plus (No.00441537),21
795,Shop cho hỏi bảo hành máy. Thì trong bao lâu. Mấy mình loa ngoài bị rè mình mới mua máy khoảng 4 tháng,3,Xiaomi Redmi 5 Plus (No.00441537),80
796,Sản phẩm này fpt như xuân thanh hoá có hàng k shop,4,Xiaomi Redmi 5 Plus (No.00441537),39
797,Tui cho 4 sao boi vi nhan vien nhiet tinh nhung may rat te dep be ngoai nhunh may ko manh cho lam,4,Xiaomi Redmi 5 Plus (No.00441537),75
798,Máy Xiaomi 5 plus mua tại fpt còn bảo hành 12 tháng FPT thua lại giá bao bao,1,Xiaomi Redmi 5 Plus (No.00441537),59
799,"tại sao thân máy ghi pin là 4000 nhưng mới mua về nhà xài được 1 ngày kiểm tra độ chai thì còn có 3780 nhỉ,, kiểm tra trực tiếp trên máy đấy",2,Xiaomi Redmi 5 Plus (No.00441537),108
800,Nói chung mua mấy này là sai lầm.chíp sử lý cùng đàn anh note 4 mà chậm hơn note 4 camera chụp ảnh xấu và màng hình fun HD+ nói chung là thhua note 4.chỉ đc cái đẹp bề ngoài.các bạn sở sánh trứờc rồi hãy mua...,1,Xiaomi Redmi 5 Plus (No.00441537),164
801,Mua mấy này là sao lằn rất chậm thua xa cái note 4 tại đổi thời nên đổi Xiaomi 5 plus sự lý game rất chạm.đc cái bề ngoài.pin thì màu tuộc.note 4 và note 5 xài OK hơn.các bạn mua mói xài thì OK mược lắm.sau 2 tháng là tình trạng giảm đi...chíp 625 mà sử lý chạm.thua đàn anh note 4 cùng chíp,1,Xiaomi Redmi 5 Plus (No.00441537),227
802,Trong tầm giá thế này là ok rồi. Pin trâu. Cảm biến nhạy. Camera trước xóa phông rất ok,4,Xiaomi Redmi 5 Plus (No.00441537),69
803,Khi mua máy có cày sẵn Tiếng việt ko ạ,5,Xiaomi Redmi 5 Plus (No.00441537),29
804,"Mới dùng đc 1 tuần cảm thấy máy rất tuyệt vời pin trâu,chiến liên quân mượt,pubg tuyệt luôn nè chúng rất ok",5,Xiaomi Redmi 5 Plus (No.00441537),86
805,"Mới dùng đc 1 tuần cảm thấy máy rất tuyệt vời pin trâu,chiến liên quân mượt,pubg tuyệt luôn nè chúng rất ok",5,Xiaomi Redmi 5 Plus (No.00441537),86
806,"Mới dùng đc 1 tuần cảm thấy máy rất tuyệt vời pin trâu,chiến liên quân mượt,pubg tuyệt luôn nè chúng rất ok",5,Xiaomi Redmi 5 Plus (No.00441537),86
807,Cho e hỏi .. Ở shop mình có thể cài dc rom tiếng việt ko...,4,Xiaomi Redmi 5 Plus (No.00441537),45
808,Ai ko vọc vạch rom thì cứ để rom gốc xài thoải mái.ai muốn trải nghiệm nhiều bản rom thì đây là dòng tuyệt vời giống blackberry ngày xưa vậy.đang xài mi 10 beta androi 8 chụp xoá phông mở khoá khuôn mặt tuyệt vời :),5,Xiaomi Redmi 5 Plus (No.00441537),170
809,K hài lòng lắm. Ai mua thì đừng bao h cập nhật phần mềm máy nhé. Để bản gốc đi. Máy dùng lag hay đơ cảm ứng. Ram 3gb như 1gb. Chơi liên quân bấm xem thông báo Facebook chưa tới 5s vào thì phải load lại game.,3,Xiaomi Redmi 5 Plus (No.00441537),160
810,Con này vs S2 32G Mọi người chọn con nào?,3,Xiaomi Redmi 5 Plus (No.00441537),32
811,"Tốt trong tầm máy giá rẻ dưới 5 triệu nhưng có vài lưu ý sau: Về cấu hình chơi game để đồ hoại cao thì xảy ra tình trạng giật với lãng trong vài trường hợp và nóng máy,CMR thì chụp hình trung bình k bằng những hãng khác về độ phân giải do CMR của máy chỉ trang bị 12/5 MP nên dùng ứng dụng chụp ảnh phần mềm trên CH Play,không có chức năng xóa hay ẩn ứng dụng mặc định,không có sạc nhanh mặc dù chip 625 đi kèm sạc nhanh 3.0,không có tai nghe kèm theo máy nên người dùng phải mua bên ngoài,cập nhật lên HĐH mới pin tụt so với bản cũ.Hết!!!",4,Xiaomi Redmi 5 Plus (No.00441537),422
812,muốn đổi con vivo y71 mới mua hôm qa lấy con này bù khoảng bao nhìu,5,Xiaomi Redmi 5 Plus (No.00441537),52
813,"Mới mua máy bị bóc seal mất giấy hướng dẫn mất imel đằng sau, gọi lên tổng đài thì bảo máy này ko đc bóc nguyên seal trong khi đó mọi cửa hàng đều đc bóc máy dán cuờng lực lỗi thì bảo là do keo ko dính mới mua máy lần đầu ko biết làm ăn rất là dối trá mới mua thì bảo có khuyến mãi nộp tiền điện ở đó đc 75k phiếu mua hàng nhưng đến lúc nộp tiền điện thì bảo ko nhận nữa nv thì cãi bằng đc thực sự fpt rất là tệ gửi phản hồi toàn bị xóa nói chung mn nên mua ở tgdd an toàn hơn để tránh tình trạng như mik",1,Xiaomi Redmi 5 Plus (No.00441537),383
814,"Mới mua hơn chục ngày bị bóc seal hộp bẩn, mất imel ở sau máy, mất giấy hướng dẫn máy đã qua sd cuờng lực thì họ bảo keo dán giữa ko có, chỉ có hai bên gọi lên tổng đài bảo ko đc bóc seal trong khi đó mọi cửa hàng khác đều đc bóc nguyên seal fpt làm ăn dối trá từ h xin thề ko bh mua máy bên fpt nữa mn mua máy này nên cẩn thận fpt còn bảo qua chỗ hộ nộp tiền điện thì đc 75k đến lúc ra nộp thì bảo ko hỗ trợ tất cả đều thua thế giới di động hết khuyến, cáo mọi người mua máy nên qua bên đó yên tâm hơn tôi mua 2 máy bên đó, cả hai, đều đc bóc seal",1,Xiaomi Redmi 5 Plus (No.00441537),413
